month,metal_cn,metal_en,price_usd,unit_usd,usd_cny_avg,price_cny,unit_cny,exchange_source
1988-09,锡,tin,7408.5,美元/吨,3.72,27559.62,元/吨,本地 CSV (data/exchange_rates.csv)
1988-10,锡,tin,7252.7,美元/吨,3.72,26980.04,元/吨,本地 CSV (data/exchange_rates.csv)
1988-11,锡,tin,7312.4,美元/吨,3.72,27202.13,元/吨,本地 CSV (data/exchange_rates.csv)
1988-12,锡,tin,7337.4,美元/吨,3.72,27295.13,元/吨,本地 CSV (data/exchange_rates.csv)
1989-01,锡,tin,7409.6,美元/吨,3.72,27563.71,元/吨,本地 CSV (data/exchange_rates.csv)
1989-02,锡,tin,7873.7,美元/吨,3.72,29290.16,元/吨,本地 CSV (data/exchange_rates.csv)
1989-03,锡,tin,8760.5,美元/吨,3.72,32589.06,元/吨,本地 CSV (data/exchange_rates.csv)
1989-04,锡,tin,10195.9,美元/吨,3.72,37928.75,元/吨,本地 CSV (data/exchange_rates.csv)
1989-05,锡,tin,10143.7,美元/吨,3.72,37734.56,元/吨,本地 CSV (data/exchange_rates.csv)
1989-06,锡,tin,9935.5,美元/吨,3.72,36960.06,元/吨,本地 CSV (data/exchange_rates.csv)
1989-07,锡,tin,9605.2,美元/吨,3.72,35731.34,元/吨,本地 CSV (data/exchange_rates.csv)
1989-08,锡,tin,8715.6,美元/吨,4.78,41660.57,元/吨,本地 CSV (data/exchange_rates.csv)
1989-09,锡,tin,8269.7,美元/吨,4.78,39529.17,元/吨,本地 CSV (data/exchange_rates.csv)
1989-10,锡,tin,7922.4,美元/吨,4.78,37869.07,元/吨,本地 CSV (data/exchange_rates.csv)
1989-11,锡,tin,6837.3,美元/吨,4.78,32682.29,元/吨,本地 CSV (data/exchange_rates.csv)
1989-12,锡,tin,6744.1,美元/吨,4.78,32236.8,元/吨,本地 CSV (data/exchange_rates.csv)
1990-01,锡,tin,6592.0,美元/吨,4.78,31509.76,元/吨,本地 CSV (data/exchange_rates.csv)
1990-02,锡,tin,6156.1,美元/吨,4.78,29426.16,元/吨,本地 CSV (data/exchange_rates.csv)
1990-03,锡,tin,6270.5,美元/吨,4.78,29972.99,元/吨,本地 CSV (data/exchange_rates.csv)
1990-04,锡,tin,6390.9,美元/吨,4.78,30548.5,元/吨,本地 CSV (data/exchange_rates.csv)
1990-05,锡,tin,6324.6,美元/吨,4.78,30231.59,元/吨,本地 CSV (data/exchange_rates.csv)
1990-06,锡,tin,6096.0,美元/吨,4.78,29138.88,元/吨,本地 CSV (data/exchange_rates.csv)
1990-07,锡,tin,5924.4,美元/吨,4.78,28318.63,元/吨,本地 CSV (data/exchange_rates.csv)
1990-08,锡,tin,5905.2,美元/吨,5.32,31415.66,元/吨,本地 CSV (data/exchange_rates.csv)
1990-09,锡,tin,5707.0,美元/吨,5.32,30361.24,元/吨,本地 CSV (data/exchange_rates.csv)
1990-10,锡,tin,6061.4,美元/吨,5.32,32246.65,元/吨,本地 CSV (data/exchange_rates.csv)
1990-11,锡,tin,5981.3,美元/吨,5.32,31820.52,元/吨,本地 CSV (data/exchange_rates.csv)
1990-12,锡,tin,5615.2,美元/吨,5.32,29872.86,元/吨,本地 CSV (data/exchange_rates.csv)
1991-01,锡,tin,5623.2,美元/吨,5.32,29915.42,元/吨,本地 CSV (data/exchange_rates.csv)
1991-02,锡,tin,5583.7,美元/吨,5.32,29705.28,元/吨,本地 CSV (data/exchange_rates.csv)
1991-03,锡,tin,5517.4,美元/吨,5.32,29352.57,元/吨,本地 CSV (data/exchange_rates.csv)
1991-04,锡,tin,5560.0,美元/吨,5.32,29579.2,元/吨,本地 CSV (data/exchange_rates.csv)
1991-05,锡,tin,5701.7,美元/吨,5.32,30333.04,元/吨,本地 CSV (data/exchange_rates.csv)
1991-06,锡,tin,5710.6,美元/吨,5.32,30380.39,元/吨,本地 CSV (data/exchange_rates.csv)
1991-07,锡,tin,5669.6,美元/吨,5.32,30162.27,元/吨,本地 CSV (data/exchange_rates.csv)
1991-08,锡,tin,5638.8,美元/吨,5.51,31069.79,元/吨,本地 CSV (data/exchange_rates.csv)
1991-09,锡,tin,5570.3,美元/吨,5.51,30692.35,元/吨,本地 CSV (data/exchange_rates.csv)
1991-10,锡,tin,5549.6,美元/吨,5.51,30578.3,元/吨,本地 CSV (data/exchange_rates.csv)
1991-11,锡,tin,5505.5,美元/吨,5.51,30335.31,元/吨,本地 CSV (data/exchange_rates.csv)
1991-12,锡,tin,5510.1,美元/吨,5.51,30360.65,元/吨,本地 CSV (data/exchange_rates.csv)
1992-01,锡,tin,5476.9,美元/吨,5.51,30177.72,元/吨,本地 CSV (data/exchange_rates.csv)
1992-02,锡,tin,5615.7,美元/吨,5.51,30942.51,元/吨,本地 CSV (data/exchange_rates.csv)
1992-03,锡,tin,5632.0,美元/吨,5.51,31032.32,元/吨,本地 CSV (data/exchange_rates.csv)
1992-04,锡,tin,5838.9,美元/吨,5.51,32172.34,元/吨,本地 CSV (data/exchange_rates.csv)
1992-05,锡,tin,6121.1,美元/吨,5.51,33727.26,元/吨,本地 CSV (data/exchange_rates.csv)
1992-06,锡,tin,6618.8,美元/吨,5.51,36469.59,元/吨,本地 CSV (data/exchange_rates.csv)
1992-07,锡,tin,6989.4,美元/吨,5.51,38511.59,元/吨,本地 CSV (data/exchange_rates.csv)
1992-08,锡,tin,6780.4,美元/吨,5.76,39055.1,元/吨,本地 CSV (data/exchange_rates.csv)
1992-09,锡,tin,6643.2,美元/吨,5.76,38264.83,元/吨,本地 CSV (data/exchange_rates.csv)
1992-10,锡,tin,6016.7,美元/吨,5.76,34656.19,元/吨,本地 CSV (data/exchange_rates.csv)
1992-11,锡,tin,5723.0,美元/吨,5.76,32964.48,元/吨,本地 CSV (data/exchange_rates.csv)
1992-12,锡,tin,5756.2,美元/吨,5.76,33155.71,元/吨,本地 CSV (data/exchange_rates.csv)
1993-01,锡,tin,5900.9,美元/吨,5.76,33989.18,元/吨,本地 CSV (data/exchange_rates.csv)
1993-02,锡,tin,5790.9,美元/吨,5.76,33355.58,元/吨,本地 CSV (data/exchange_rates.csv)
1993-03,锡,tin,5659.4,美元/吨,5.76,32598.14,元/吨,本地 CSV (data/exchange_rates.csv)
1993-04,锡,tin,5590.9,美元/吨,5.76,32203.58,元/吨,本地 CSV (data/exchange_rates.csv)
1993-05,锡,tin,5503.5,美元/吨,5.76,31700.16,元/吨,本地 CSV (data/exchange_rates.csv)
1993-06,锡,tin,5112.7,美元/吨,5.76,29449.15,元/吨,本地 CSV (data/exchange_rates.csv)
1993-07,锡,tin,4972.6,美元/吨,5.76,28642.18,元/吨,本地 CSV (data/exchange_rates.csv)
1993-08,锡,tin,4809.3,美元/吨,5.8,27893.94,元/吨,本地 CSV (data/exchange_rates.csv)
1993-09,锡,tin,4493.6,美元/吨,5.8,26062.88,元/吨,本地 CSV (data/exchange_rates.csv)
1993-10,锡,tin,4681.1,美元/吨,5.8,27150.38,元/吨,本地 CSV (data/exchange_rates.csv)
1993-11,锡,tin,4640.9,美元/吨,5.8,26917.22,元/吨,本地 CSV (data/exchange_rates.csv)
1993-12,锡,tin,4777.9,美元/吨,8.0417,38422.44,元/吨,本地 CSV (data/exchange_rates.csv)
1994-01,锡,tin,4942.8,美元/吨,8.05,39789.54,元/吨,本地 CSV (data/exchange_rates.csv)
1994-02,锡,tin,5443.4,美元/吨,8.0583,43864.55,元/吨,本地 CSV (data/exchange_rates.csv)
1994-03,锡,tin,5405.4,美元/吨,8.0667,43603.74,元/吨,本地 CSV (data/exchange_rates.csv)
1994-04,锡,tin,5385.7,美元/吨,8.075,43489.53,元/吨,本地 CSV (data/exchange_rates.csv)
1994-05,锡,tin,5504.4,美元/吨,8.0833,44493.72,元/吨,本地 CSV (data/exchange_rates.csv)
1994-06,锡,tin,5509.2,美元/吨,8.0917,44578.79,元/吨,本地 CSV (data/exchange_rates.csv)
1994-07,锡,tin,5311.2,美元/吨,8.1,43020.72,元/吨,本地 CSV (data/exchange_rates.csv)
1994-08,锡,tin,5161.5,美元/吨,8.1083,41850.99,元/吨,本地 CSV (data/exchange_rates.csv)
1994-09,锡,tin,5321.1,美元/吨,8.1167,43189.77,元/吨,本地 CSV (data/exchange_rates.csv)
1994-10,锡,tin,5473.6,美元/吨,8.125,44473.0,元/吨,本地 CSV (data/exchange_rates.csv)
1994-11,锡,tin,6161.1,美元/吨,8.1333,50110.07,元/吨,本地 CSV (data/exchange_rates.csv)
1994-12,锡,tin,5946.8,美元/吨,8.1417,48417.06,元/吨,本地 CSV (data/exchange_rates.csv)
1995-01,锡,tin,6199.3,美元/吨,8.15,50524.3,元/吨,本地 CSV (data/exchange_rates.csv)
1995-02,锡,tin,5478.3,美元/吨,8.1583,44693.61,元/吨,本地 CSV (data/exchange_rates.csv)
1995-03,锡,tin,5532.4,美元/吨,8.1667,45181.45,元/吨,本地 CSV (data/exchange_rates.csv)
1995-04,锡,tin,5872.1,美元/吨,8.175,48004.42,元/吨,本地 CSV (data/exchange_rates.csv)
1995-05,锡,tin,5926.5,美元/吨,8.1833,48498.33,元/吨,本地 CSV (data/exchange_rates.csv)
1995-06,锡,tin,6670.7,美元/吨,8.1917,54644.37,元/吨,本地 CSV (data/exchange_rates.csv)
1995-07,锡,tin,6668.9,美元/吨,8.2,54684.98,元/吨,本地 CSV (data/exchange_rates.csv)
1995-08,锡,tin,6992.3,美元/吨,8.2083,57394.9,元/吨,本地 CSV (data/exchange_rates.csv)
1995-09,锡,tin,6328.1,美元/吨,8.2167,51996.1,元/吨,本地 CSV (data/exchange_rates.csv)
1995-10,锡,tin,6220.7,美元/吨,8.225,51165.26,元/吨,本地 CSV (data/exchange_rates.csv)
1995-11,锡,tin,6386.9,美元/吨,8.2333,52585.26,元/吨,本地 CSV (data/exchange_rates.csv)
1995-12,锡,tin,6289.5,美元/吨,8.2417,51836.17,元/吨,本地 CSV (data/exchange_rates.csv)
1996-01,锡,tin,6271.6,美元/吨,8.25,51740.7,元/吨,本地 CSV (data/exchange_rates.csv)
1996-02,锡,tin,6195.5,美元/吨,8.2583,51164.3,元/吨,本地 CSV (data/exchange_rates.csv)
1996-03,锡,tin,6196.4,美元/吨,8.2667,51223.78,元/吨,本地 CSV (data/exchange_rates.csv)
1996-04,锡,tin,6480.9,美元/吨,8.275,53629.45,元/吨,本地 CSV (data/exchange_rates.csv)
1996-05,锡,tin,6412.4,美元/吨,8.2833,53115.83,元/吨,本地 CSV (data/exchange_rates.csv)
1996-06,锡,tin,6191.9,美元/吨,8.2917,51341.38,元/吨,本地 CSV (data/exchange_rates.csv)
1996-07,锡,tin,6250.2,美元/吨,8.3,51876.66,元/吨,本地 CSV (data/exchange_rates.csv)
1996-08,锡,tin,6110.2,美元/吨,8.3083,50765.37,元/吨,本地 CSV (data/exchange_rates.csv)
1996-09,锡,tin,6101.9,美元/吨,8.3167,50747.67,元/吨,本地 CSV (data/exchange_rates.csv)
1996-10,锡,tin,5941.9,美元/吨,8.325,49466.32,元/吨,本地 CSV (data/exchange_rates.csv)
1996-11,锡,tin,5991.7,美元/吨,8.3333,49930.63,元/吨,本地 CSV (data/exchange_rates.csv)
1996-12,锡,tin,5836.3,美元/吨,8.3417,48684.66,元/吨,本地 CSV (data/exchange_rates.csv)
1997-01,锡,tin,5877.7,美元/吨,8.277,48649.72,元/吨,本地 CSV (data/exchange_rates.csv)
1997-02,锡,tin,5883.2,美元/吨,8.277,48695.25,元/吨,本地 CSV (data/exchange_rates.csv)
1997-03,锡,tin,5909.2,美元/吨,8.277,48910.45,元/吨,本地 CSV (data/exchange_rates.csv)
1997-04,锡,tin,5713.3,美元/吨,8.277,47288.98,元/吨,本地 CSV (data/exchange_rates.csv)
1997-05,锡,tin,5711.2,美元/吨,8.277,47271.6,元/吨,本地 CSV (data/exchange_rates.csv)
1997-06,锡,tin,5566.1,美元/吨,8.277,46070.61,元/吨,本地 CSV (data/exchange_rates.csv)
1997-07,锡,tin,5442.7,美元/吨,8.277,45049.23,元/吨,本地 CSV (data/exchange_rates.csv)
1997-08,锡,tin,5428.4,美元/吨,8.277,44930.87,元/吨,本地 CSV (data/exchange_rates.csv)
1997-09,锡,tin,5496.3,美元/吨,8.277,45492.88,元/吨,本地 CSV (data/exchange_rates.csv)
1997-10,锡,tin,5561.3,美元/吨,8.277,46030.88,元/吨,本地 CSV (data/exchange_rates.csv)
1997-11,锡,tin,5658.0,美元/吨,8.277,46831.27,元/吨,本地 CSV (data/exchange_rates.csv)
1997-12,锡,tin,5513.8,美元/吨,8.277,45637.72,元/吨,本地 CSV (data/exchange_rates.csv)
1998-01,锡,tin,5206.3,美元/吨,8.277,43092.55,元/吨,本地 CSV (data/exchange_rates.csv)
1998-02,锡,tin,5242.5,美元/吨,8.277,43392.17,元/吨,本地 CSV (data/exchange_rates.csv)
1998-03,锡,tin,5476.8,美元/吨,8.277,45331.47,元/吨,本地 CSV (data/exchange_rates.csv)
1998-04,锡,tin,5714.8,美元/吨,8.277,47301.4,元/吨,本地 CSV (data/exchange_rates.csv)
1998-05,锡,tin,5874.7,美元/吨,8.277,48624.89,元/吨,本地 CSV (data/exchange_rates.csv)
1998-06,锡,tin,5970.0,美元/吨,8.277,49413.69,元/吨,本地 CSV (data/exchange_rates.csv)
1998-07,锡,tin,5653.7,美元/吨,8.277,46795.67,元/吨,本地 CSV (data/exchange_rates.csv)
1998-08,锡,tin,5691.5,美元/吨,8.277,47108.55,元/吨,本地 CSV (data/exchange_rates.csv)
1998-09,锡,tin,5485.7,美元/吨,8.277,45405.14,元/吨,本地 CSV (data/exchange_rates.csv)
1998-10,锡,tin,5432.1,美元/吨,8.277,44961.49,元/吨,本地 CSV (data/exchange_rates.csv)
1998-11,锡,tin,5478.3,美元/吨,8.277,45343.89,元/吨,本地 CSV (data/exchange_rates.csv)
1998-12,锡,tin,5257.6,美元/吨,8.277,43517.16,元/吨,本地 CSV (data/exchange_rates.csv)
1999-01,锡,tin,5109.8,美元/吨,8.277,42293.81,元/吨,本地 CSV (data/exchange_rates.csv)
1999-02,锡,tin,5268.5,美元/吨,8.277,43607.37,元/吨,本地 CSV (data/exchange_rates.csv)
1999-03,锡,tin,5360.2,美元/吨,8.277,44366.38,元/吨,本地 CSV (data/exchange_rates.csv)
1999-04,锡,tin,5393.0,美元/吨,8.277,44637.86,元/吨,本地 CSV (data/exchange_rates.csv)
1999-05,锡,tin,5649.2,美元/吨,8.277,46758.43,元/吨,本地 CSV (data/exchange_rates.csv)
1999-06,锡,tin,5265.9,美元/吨,8.277,43585.85,元/吨,本地 CSV (data/exchange_rates.csv)
1999-07,锡,tin,5230.0,美元/吨,8.277,43288.71,元/吨,本地 CSV (data/exchange_rates.csv)
1999-08,锡,tin,5230.2,美元/吨,8.277,43290.37,元/吨,本地 CSV (data/exchange_rates.csv)
1999-09,锡,tin,5342.5,美元/吨,8.277,44219.87,元/吨,本地 CSV (data/exchange_rates.csv)
1999-10,锡,tin,5430.7,美元/吨,8.277,44949.9,元/吨,本地 CSV (data/exchange_rates.csv)
1999-11,锡,tin,5842.1,美元/吨,8.277,48355.06,元/吨,本地 CSV (data/exchange_rates.csv)
1999-12,锡,tin,5721.3,美元/吨,8.277,47355.2,元/吨,本地 CSV (data/exchange_rates.csv)
2000-01,锡,tin,5927.8,美元/吨,8.277,49064.4,元/吨,本地 CSV (data/exchange_rates.csv)
2000-02,锡,tin,5642.1,美元/吨,8.277,46699.66,元/吨,本地 CSV (data/exchange_rates.csv)
2000-03,锡,tin,5457.8,美元/吨,8.277,45174.21,元/吨,本地 CSV (data/exchange_rates.csv)
2000-04,锡,tin,5384.4,美元/吨,8.277,44566.68,元/吨,本地 CSV (data/exchange_rates.csv)
2000-05,锡,tin,5451.2,美元/吨,8.277,45119.58,元/吨,本地 CSV (data/exchange_rates.csv)
2000-06,锡,tin,5456.8,美元/吨,8.277,45165.93,元/吨,本地 CSV (data/exchange_rates.csv)
2000-07,锡,tin,5343.8,美元/吨,8.277,44230.63,元/吨,本地 CSV (data/exchange_rates.csv)
2000-08,锡,tin,5304.8,美元/吨,8.277,43907.83,元/吨,本地 CSV (data/exchange_rates.csv)
2000-09,锡,tin,5474.3,美元/吨,8.277,45310.78,元/吨,本地 CSV (data/exchange_rates.csv)
2000-10,锡,tin,5282.3,美元/吨,8.277,43721.6,元/吨,本地 CSV (data/exchange_rates.csv)
2000-11,锡,tin,5269.5,美元/吨,8.277,43615.65,元/吨,本地 CSV (data/exchange_rates.csv)
2000-12,锡,tin,5233.7,美元/吨,8.277,43319.33,元/吨,本地 CSV (data/exchange_rates.csv)
2001-01,锡,tin,5170.5,美元/吨,8.277,42796.23,元/吨,本地 CSV (data/exchange_rates.csv)
2001-02,锡,tin,5121.8,美元/吨,8.277,42393.14,元/吨,本地 CSV (data/exchange_rates.csv)
2001-03,锡,tin,5046.4,美元/吨,8.277,41769.05,元/吨,本地 CSV (data/exchange_rates.csv)
2001-04,锡,tin,4949.2,美元/吨,8.277,40964.53,元/吨,本地 CSV (data/exchange_rates.csv)
2001-05,锡,tin,4945.0,美元/吨,8.277,40929.76,元/吨,本地 CSV (data/exchange_rates.csv)
2001-06,锡,tin,4828.3,美元/吨,8.277,39963.84,元/吨,本地 CSV (data/exchange_rates.csv)
2001-07,锡,tin,4350.9,美元/吨,8.277,36012.4,元/吨,本地 CSV (data/exchange_rates.csv)
2001-08,锡,tin,3895.7,美元/吨,8.277,32244.71,元/吨,本地 CSV (data/exchange_rates.csv)
2001-09,锡,tin,3694.5,美元/吨,8.277,30579.38,元/吨,本地 CSV (data/exchange_rates.csv)
2001-10,锡,tin,3750.7,美元/吨,8.277,31044.54,元/吨,本地 CSV (data/exchange_rates.csv)
2001-11,锡,tin,4041.8,美元/吨,8.277,33453.98,元/吨,本地 CSV (data/exchange_rates.csv)
2001-12,锡,tin,4018.5,美元/吨,8.277,33261.12,元/吨,本地 CSV (data/exchange_rates.csv)
2002-01,锡,tin,3861.9,美元/吨,8.277,31964.95,元/吨,本地 CSV (data/exchange_rates.csv)
2002-02,锡,tin,3730.8,美元/吨,8.277,30879.83,元/吨,本地 CSV (data/exchange_rates.csv)
2002-03,锡,tin,3842.8,美元/吨,8.277,31806.86,元/吨,本地 CSV (data/exchange_rates.csv)
2002-04,锡,tin,4023.6,美元/吨,8.277,33303.34,元/吨,本地 CSV (data/exchange_rates.csv)
2002-05,锡,tin,4149.8,美元/吨,8.277,34347.89,元/吨,本地 CSV (data/exchange_rates.csv)
2002-06,锡,tin,4286.1,美元/吨,8.277,35476.05,元/吨,本地 CSV (data/exchange_rates.csv)
2002-07,锡,tin,4331.3,美元/吨,8.277,35850.17,元/吨,本地 CSV (data/exchange_rates.csv)
2002-08,锡,tin,3834.0,美元/吨,8.277,31734.02,元/吨,本地 CSV (data/exchange_rates.csv)
2002-09,锡,tin,3957.4,美元/吨,8.277,32755.4,元/吨,本地 CSV (data/exchange_rates.csv)
2002-10,锡,tin,4241.5,美元/吨,8.277,35106.9,元/吨,本地 CSV (data/exchange_rates.csv)
2002-11,锡,tin,4230.0,美元/吨,8.277,35011.71,元/吨,本地 CSV (data/exchange_rates.csv)
2002-12,锡,tin,4236.8,美元/吨,8.277,35067.99,元/吨,本地 CSV (data/exchange_rates.csv)
2003-01,锡,tin,4435.68,美元/吨,8.277,36714.12,元/吨,本地 CSV (data/exchange_rates.csv)
2003-02,锡,tin,4570.75,美元/吨,8.277,37832.1,元/吨,本地 CSV (data/exchange_rates.csv)
2003-03,锡,tin,4604.52,美元/吨,8.277,38111.61,元/吨,本地 CSV (data/exchange_rates.csv)
2003-04,锡,tin,4565.75,美元/吨,8.277,37790.71,元/吨,本地 CSV (data/exchange_rates.csv)
2003-05,锡,tin,4736.75,美元/吨,8.277,39206.08,元/吨,本地 CSV (data/exchange_rates.csv)
2003-06,锡,tin,4694.76,美元/吨,8.277,38858.53,元/吨,本地 CSV (data/exchange_rates.csv)
2003-07,锡,tin,4739.35,美元/吨,8.277,39227.6,元/吨,本地 CSV (data/exchange_rates.csv)
2003-08,锡,tin,4822.5,美元/吨,8.277,39915.83,元/吨,本地 CSV (data/exchange_rates.csv)
2003-09,锡,tin,4911.59,美元/吨,8.277,40653.23,元/吨,本地 CSV (data/exchange_rates.csv)
2003-10,锡,tin,5236.74,美元/吨,8.277,43344.5,元/吨,本地 CSV (data/exchange_rates.csv)
2003-11,锡,tin,5362.75,美元/吨,8.277,44387.48,元/吨,本地 CSV (data/exchange_rates.csv)
2003-12,锡,tin,6057.62,美元/吨,8.277,50138.92,元/吨,本地 CSV (data/exchange_rates.csv)
2004-01,锡,tin,6485.0,美元/吨,8.277,53676.34,元/吨,本地 CSV (data/exchange_rates.csv)
2004-02,锡,tin,6672.75,美元/吨,8.277,55230.35,元/吨,本地 CSV (data/exchange_rates.csv)
2004-03,锡,tin,7619.78,美元/吨,8.277,63068.92,元/吨,本地 CSV (data/exchange_rates.csv)
2004-04,锡,tin,8955.75,美元/吨,8.277,74126.74,元/吨,本地 CSV (data/exchange_rates.csv)
2004-05,锡,tin,9459.47,美元/吨,8.277,78296.03,元/吨,本地 CSV (data/exchange_rates.csv)
2004-06,锡,tin,9204.77,美元/吨,8.277,76187.88,元/吨,本地 CSV (data/exchange_rates.csv)
2004-07,锡,tin,9044.32,美元/吨,8.277,74859.84,元/吨,本地 CSV (data/exchange_rates.csv)
2004-08,锡,tin,9021.91,美元/吨,8.277,74674.35,元/吨,本地 CSV (data/exchange_rates.csv)
2004-09,锡,tin,9019.55,美元/吨,8.277,74654.82,元/吨,本地 CSV (data/exchange_rates.csv)
2004-10,锡,tin,9045.24,美元/吨,8.277,74867.45,元/吨,本地 CSV (data/exchange_rates.csv)
2004-11,锡,tin,9070.46,美元/吨,8.277,75076.2,元/吨,本地 CSV (data/exchange_rates.csv)
2004-12,锡,tin,8553.81,美元/吨,8.277,70799.89,元/吨,本地 CSV (data/exchange_rates.csv)
2005-01,锡,tin,7735.75,美元/吨,8.277,64028.8,元/吨,本地 CSV (data/exchange_rates.csv)
2005-02,锡,tin,8088.75,美元/吨,8.277,66950.58,元/吨,本地 CSV (data/exchange_rates.csv)
2005-03,锡,tin,8407.39,美元/吨,8.277,69587.97,元/吨,本地 CSV (data/exchange_rates.csv)
2005-04,锡,tin,8143.81,美元/吨,8.277,67406.32,元/吨,本地 CSV (data/exchange_rates.csv)
2005-05,锡,tin,8125.0,美元/吨,8.277,67250.62,元/吨,本地 CSV (data/exchange_rates.csv)
2005-06,锡,tin,7618.86,美元/吨,8.277,63061.3,元/吨,本地 CSV (data/exchange_rates.csv)
2005-07,锡,tin,7169.29,美元/吨,8.277,59340.21,元/吨,本地 CSV (data/exchange_rates.csv)
2005-08,锡,tin,7188.86,美元/吨,8.2628,59400.11,元/吨,本地 CSV (data/exchange_rates.csv)
2005-09,锡,tin,6783.86,美元/吨,8.2457,55937.67,元/吨,本地 CSV (data/exchange_rates.csv)
2005-10,锡,tin,6422.86,美元/吨,8.2285,52850.5,元/吨,本地 CSV (data/exchange_rates.csv)
2005-11,锡,tin,6160.0,美元/吨,8.2113,50581.61,元/吨,本地 CSV (data/exchange_rates.csv)
2005-12,锡,tin,6713.5,美元/吨,8.1942,55011.76,元/吨,本地 CSV (data/exchange_rates.csv)
2006-01,锡,tin,7051.43,美元/吨,8.177,57659.54,元/吨,本地 CSV (data/exchange_rates.csv)
2006-02,锡,tin,7826.25,美元/吨,8.1598,63860.63,元/吨,本地 CSV (data/exchange_rates.csv)
2006-03,锡,tin,7939.57,美元/吨,8.1427,64649.54,元/吨,本地 CSV (data/exchange_rates.csv)
2006-04,锡,tin,8853.06,美元/吨,8.1255,71935.54,元/吨,本地 CSV (data/exchange_rates.csv)
2006-05,锡,tin,8837.38,美元/吨,8.1083,71656.13,元/吨,本地 CSV (data/exchange_rates.csv)
2006-06,锡,tin,7896.36,美元/吨,8.0912,63891.03,元/吨,本地 CSV (data/exchange_rates.csv)
2006-07,锡,tin,8418.57,美元/吨,8.074,67971.53,元/吨,本地 CSV (data/exchange_rates.csv)
2006-08,锡,tin,8502.05,美元/吨,8.0568,68499.32,元/吨,本地 CSV (data/exchange_rates.csv)
2006-09,锡,tin,9039.29,美元/吨,8.0397,72673.18,元/吨,本地 CSV (data/exchange_rates.csv)
2006-10,锡,tin,9768.18,美元/吨,8.0225,78365.22,元/吨,本地 CSV (data/exchange_rates.csv)
2006-11,锡,tin,10079.09,美元/吨,8.0053,80686.14,元/吨,本地 CSV (data/exchange_rates.csv)
2006-12,锡,tin,11158.68,美元/吨,7.9882,89137.77,元/吨,本地 CSV (data/exchange_rates.csv)
2007-01,锡,tin,11361.82,美元/吨,7.971,90565.07,元/吨,本地 CSV (data/exchange_rates.csv)
2007-02,锡,tin,12933.25,美元/吨,7.9538,102868.48,元/吨,本地 CSV (data/exchange_rates.csv)
2007-03,锡,tin,13892.96,美元/吨,7.9367,110264.26,元/吨,本地 CSV (data/exchange_rates.csv)
2007-04,锡,tin,14052.9,美元/吨,7.9195,111291.94,元/吨,本地 CSV (data/exchange_rates.csv)
2007-05,锡,tin,14140.0,美元/吨,7.9023,111738.52,元/吨,本地 CSV (data/exchange_rates.csv)
2007-06,锡,tin,14099.76,美元/吨,7.8852,111179.43,元/吨,本地 CSV (data/exchange_rates.csv)
2007-07,锡,tin,14737.84,美元/吨,7.868,115957.33,元/吨,本地 CSV (data/exchange_rates.csv)
2007-08,锡,tin,15174.32,美元/吨,7.8508,119130.55,元/吨,本地 CSV (data/exchange_rates.csv)
2007-09,锡,tin,15023.0,美元/吨,7.8337,117685.68,元/吨,本地 CSV (data/exchange_rates.csv)
2007-10,锡,tin,16071.3,美元/吨,7.8165,125621.32,元/吨,本地 CSV (data/exchange_rates.csv)
2007-11,锡,tin,16691.82,美元/吨,7.7993,130184.51,元/吨,本地 CSV (data/exchange_rates.csv)
2007-12,锡,tin,16263.06,美元/吨,7.7822,126562.39,元/吨,本地 CSV (data/exchange_rates.csv)
2008-01,锡,tin,16337.27,美元/吨,7.765,126858.9,元/吨,本地 CSV (data/exchange_rates.csv)
